"date","region","material","distr_chan","quantity","check_nm","check_pos"
2021-03-11,R001,"487320","1",6,"00000020210311025952","0000000007"
2021-05-26,R002,"1331219","1",5,"00000020210526029298","0000000003"
2021-03-08,R004,"1071317","2",13,"00000020210308019177","0000000006"
2021-04-06,R002,"1216660","1",14,"00000020210406011106","0000000001"
2021-01-14,R002,"330725","1",2,"00000020210114024124","0000000001"
2021-07-20,R004,"209175","2",8,"00000020210720015862","0000000016"
2021-06-30,R004,"482206","1",3,"00000020210630041489","0000000001"
2021-07-08,R001,"1402888","1",19,"00000020210708042360","0000000001"
2021-04-29,R004,"1140422","2",20,"00000020210429037443","0000000001"
2021-01-16,R003,"1069216","1",13,"00000020210116027080","0000000005"
2021-03-09,R003,"506842","1",13,"00000020210309042972","0000000013"
2021-05-22,R002,"1070394","2",17,"00000002021052201261","0000000002"
2021-03-23,R001,"953897","1",3,"00000002021032301998","0000000002"
2021-05-30,R003,"347758","2",17,"00000020210530039048","0000000005"
2021-05-23,R003,"1245515","2",13,"00000002021052301725","0000000002"
2021-01-21,R001,"367201","2",17,"00000020210121017315","0000000003"
2021-01-16,R002,"537337","1",8,"00000020210116027601","0000000001"
2021-02-26,R002,"1022978","1",14,"00000020210226016046","0000000001"
2021-04-14,R001,"1154855","1",18,"00000020210414033763","0000000001"
2021-04-01,R003,"239580","2",19,"00000002021040101401","0000000003"
2021-05-19,R004,"946632","2",7,"00000020210519011230","0000000001"
2021-02-23,R001,"953897","1",8,"00000002021022301641","0000000001"
2021-01-17,R002,"955501","1",5,"00000020210117055486","0000000002"
2021-03-13,R004,"295093","2",13,"00000020210313014428","0000000001"
2021-07-01,R003,"854877","2",9,"00000020210701112239","0000000002"
2021-01-26,R001,"153080","2",11,"00000020210126012432","0000000008"
2021-04-08,R004,"760538","2",6,"00000020210408039641","0000000001"
2021-01-25,R001,"912503","1",13,"00000020210125057346","0000000012"
2021-06-22,R002,"794620","1",11,"00000002021062202269","0000000001"
2021-05-28,R003,"529365","1",11,"00000020210528042188","0000000004"
2021-02-03,R004,"769534","1",15,"00000020210203015263","0000000001"
2021-04-19,R004,"1163102","1",20,"00000020210419018665","0000000004"
2021-03-31,R003,"1096614","1",11,"00000020210331039822","0000000003"
2021-04-29,R003,"1121279","1",16,"00000020210429012441","0000000016"
2021-04-10,R003,"436530","1",16,"00000020210410036447","0000000004"
2021-06-27,R001,"428381","2",15,"00000020210627011812","0000000006"
2021-01-29,R003,"625283","1",19,"00000020210129043581","0000000001"
2021-02-15,R002,"509861","1",18,"00000020210215037465","0000000001"
2021-02-15,R001,"1039217","1",5,"00000020210215031293","0000000003"
2021-03-01,R004,"209175","1",6,"00000020210301015217","0000000002"
2021-05-11,R003,"620590","2",3,"00000020210511036991","0000000005"
2021-04-25,R001,"917594","2",9,"00000020210425021040","0000000003"
2021-06-16,R002,"950902","2",19,"00000020210616071987","0000000001"
2021-05-19,R001,"698992","2",16,"00000020210519037864","0000000001"
2021-07-03,R001,"1061603","2",2,"00000020210703014668","0000000005"
2021-02-19,R003,"1366584","1",3,"00000020210219021286","0000000001"
2021-02-07,R001,"698043","2",13,"00000002021020704645","0000000002"
2021-02-09,R003,"1082908","1",7,"00000020210209022471","0000000001"
2021-01-17,R003,"870533","2",8,"00000020210117069216","0000000002"
2021-07-20,R001,"1211740","1",20,"00000020210720034354","0000000002"
2021-03-18,R001,"398800","1",7,"00000020210318045379","0000000002"
2021-02-04,R004,"333636","1",10,"00000020210204014299","0000000002"
2021-01-20,R004,"401606","2",5,"00000020210120016522","0000000002"
2021-06-18,R004,"785917","1",13,"00000020210618026875","0000000001"
2021-01-28,R003,"403069","1",16,"00000020210128012411","0000000005"
2021-06-16,R003,"747506","2",16,"00000020210616039678","0000000001"
2021-04-13,R004,"429580","2",17,"00000020210413029668","0000000005"
2021-04-10,R004,"903582","2",9,"00000020210410037956","0000000001"
2021-06-11,R003,"818705","2",20,"00000002021061103750","0000000001"
2021-01-29,R004,"506730","2",10,"00000020210129054579","0000000002"
2021-06-17,R002,"849945","2",17,"00000020210617011087","0000000004"
2021-03-17,R004,"1278864","1",8,"00000020210317028982","0000000003"
2021-07-23,R002,"450444","2",18,"00000020210723024090","0000000002"
2021-01-15,R004,"619225","2",19,"00000020210115015910","0000000003"
2021-02-19,R004,"611219","1",19,"00000020210219011339","0000000003"
2021-07-10,R004,"1346098","1",14,"00000020210710021097","0000000005"
2021-03-29,R002,"977315","2",16,"00000020210329029465","0000000007"
2021-05-15,R004,"605815","2",3,"00000020210515036787","0000000001"
2021-06-03,R001,"1307896","1",1,"00000020210603025237","0000000001"
2021-04-26,R003,"450444","2",3,"00000020210426028602","0000000002"
2021-02-26,R001,"1061853","1",3,"00000020210226022383","0000000002"
2021-05-23,R002,"309606","2",4,"00000020210523014767","0000000010"
2021-02-04,R002,"767760","2",10,"00000020210204034456","0000000002"
2021-04-10,R003,"1335323","1",17,"00000020210410021692","0000000004"
2021-05-13,R001,"1144297","1",3,"00000020210513037204","0000000006"
2021-07-20,R002,"1366537","1",6,"00000020210720013666","0000000003"
2021-07-01,R003,"1106497","1",19,"00000002021070103718","0000000004"
2021-01-12,R001,"425843","1",18,"00000020210112047984","0000000002"
2021-06-23,R002,"858939","2",4,"00000002021062301217","0000000005"
2021-03-26,R001,"1351929","2",7,"00000020210326065329","0000000020"
2021-01-23,R002,"1326245","1",9,"00000020210123035172","0000000001"
2021-07-14,R003,"335557","2",17,"00000020210714042345","0000000001"
2021-02-03,R003,"822292","1",3,"00000020210203045028","0000000006"
2021-02-19,R004,"1104306","1",11,"00000020210219018540","0000000001"
2021-07-02,R002,"386124","1",2,"00000020210702071405","0000000003"
2021-06-23,R001,"1286833","1",19,"00000020210623015056","0000000001"
2021-07-05,R004,"871768","1",3,"00000020210705011671","0000000001"
2021-03-08,R004,"639124","1",3,"00000020210308012144","0000000002"
2021-01-11,R004,"438328","2",1,"00000020210111011184","0000000002"
2021-01-24,R004,"1399102","2",5,"00000020210124017788","0000000001"
2021-01-25,R002,"655389","1",6,"00000020210125049237","0000000004"
2021-03-02,R004,"713928","1",19,"00000020210302052460","0000000001"
2021-04-16,R003,"718006","2",1,"00000020210416014750","0000000004"
2021-06-12,R001,"856830","2",19,"00000002021061201507","0000000003"
2021-02-01,R002,"903582","2",10,"00000020210201013936","0000000003"
2021-06-13,R004,"942101","1",15,"00000020210613018637","0000000001"
2021-07-10,R004,"507431","2",17,"00000020210710031427","0000000001"
2021-02-08,R001,"861542","1",16,"00000020210208061706","0000000018"
2021-05-16,R003,"1181512","1",7,"00000020210516014257","0000000003"
2021-04-13,R003,"623182","1",12,"00000020210413058861","0000000003"
2021-07-08,R001,"619682","1",18,"00000020210708041911","0000000001"
2021-02-12,R004,"966812","1",19,"00000020210212017694","0000000001"
2021-01-26,R003,"1366584","1",4,"00000020210126114992","0000000002"
2021-02-23,R004,"1039810","2",20,"00000020210223075447","0000000002"
2021-05-26,R004,"21100","2",3,"00000020210526013080","0000000003"
2021-02-14,R001,"910805","2",16,"00000020210214026699","0000000001"
2021-03-04,R001,"375765","2",7,"00000020210304019698","0000000004"
2021-07-02,R002,"1343302","1",18,"00000000202107020229","0000000001"
2021-04-29,R004,"722243","2",1,"00000020210429015866","0000000001"
2021-02-09,R002,"1368319","2",2,"00000020210209012242","0000000002"
2021-06-23,R004,"1096614","1",10,"00000020210623015761","0000000004"
2021-02-07,R004,"151225","1",12,"00000000202102070160","0000000022"
2021-03-24,R002,"1122318","1",16,"00000020210324011497","0000000002"
2021-01-14,R002,"818705","1",10,"00000020210114042646","0000000002"
2021-06-09,R003,"1242587","2",12,"00000020210609042408","0000000008"
2021-04-11,R003,"1380430","2",17,"00000020210411014846","0000000002"
2021-04-09,R001,"671704","2",12,"00000020210409034511","0000000002"
2021-02-05,R001,"225080","2",16,"00000020210205016907","0000000005"
2021-02-17,R003,"555162","1",17,"00000020210217014969","0000000011"
2021-03-18,R003,"155763","2",3,"00000020210318079703","0000000002"
2021-07-21,R001,"1044566","2",18,"00000020210721031510","0000000002"
2021-07-18,R002,"1096614","1",9,"00000020210718012795","0000000002"
2021-01-25,R003,"1166625","1",16,"00000020210125012793","0000000005"
2021-02-27,R002,"917594","1",14,"00000020210227016737","0000000001"
2021-03-06,R001,"1146928","2",6,"00000020210306013889","0000000006"
2021-01-28,R001,"374998","1",7,"00000020210128054523","0000000002"
2021-05-08,R003,"1066964","1",11,"00000020210508013429","0000000004"
2021-05-21,R004,"390122","1",13,"00000020210521014873","0000000002"
2021-07-14,R002,"1227445","2",6,"00000020210714012397","0000000001"
2021-04-06,R004,"330725","1",10,"00000020210406035828","0000000001"
2021-03-28,R004,"1227445","1",12,"00000020210328026931","0000000006"
2021-03-12,R003,"1096884","2",9,"00000020210312028274","0000000003"
2021-03-30,R002,"1329604","2",8,"00000020210330012116","0000000002"
2021-01-27,R003,"1265969","2",13,"00000020210127028659","0000000003"
2021-04-30,R004,"375765","2",5,"00000020210430021674","0000000001"
2021-03-30,R002,"748881","1",6,"00000020210330114249","0000000005"
2021-03-21,R001,"1166625","2",7,"00000020210321031238","0000000004"
2021-03-28,R001,"456409","2",19,"00000020210328018417","0000000009"
2021-06-22,R002,"617864","2",7,"00000020210622058244","0000000001"
2021-04-06,R004,"706051","1",13,"00000020210406021765","0000000003"
2021-04-02,R001,"610703","1",20,"00000002021040201746","0000000007"
2021-01-08,R001,"1153855","1",1,"00000020210108047225","0000000001"
2021-04-04,R001,"1059945","2",14,"00000020210404028320","0000000002"
2021-06-12,R001,"983807","2",19,"00000020210612012954","0000000002"
2021-02-20,R003,"153080","1",13,"00000020210220022987","0000000001"
2021-06-26,R004,"280304","1",13,"00000020210626013556","0000000002"
2021-05-23,R002,"848998","2",14,"00000020210523011678","0000000001"
2021-05-25,R003,"762892","1",4,"00000002021052503860","0000000001"
2021-03-16,R003,"1221773","1",4,"00000002021031601444","0000000004"
2021-04-21,R003,"785917","1",16,"00000020210421015498","0000000004"
2021-01-10,R003,"1278581","1",16,"00000020210110026851","0000000003"
2021-01-08,R002,"854877","1",20,"00000020210108012899","0000000006"
2021-02-28,R004,"794620","2",18,"00000020210228016366","0000000002"
2021-04-29,R003,"1380430","2",18,"00000020210429011231","0000000002"
2021-07-18,R004,"854877","1",19,"00000002021071802554","0000000019"
2021-02-01,R002,"373043","1",9,"00000020210201029677","0000000002"
2021-01-08,R004,"1156721","2",2,"00000020210108014319","0000000001"
2021-03-18,R003,"1348138","2",11,"00000020210318022974","0000000001"
2021-02-21,R002,"1206509","1",10,"00000020210221026633","0000000003"
2021-03-04,R004,"619225","1",14,"00000020210304024936","0000000001"
2021-03-17,R003,"860870","2",15,"00000020210317025239","0000000001"
2021-01-14,R001,"366848","2",8,"00000020210114015085","0000000001"
2021-05-11,R003,"832231","2",8,"00000002021051103464","0000000003"
2021-01-10,R002,"669924","2",13,"00000020210110035512","0000000005"
2021-05-01,R001,"892844","1",3,"00000020210501013770","0000000001"
2021-05-28,R002,"1390252","1",1,"00000020210528011105","0000000003"
2021-01-10,R004,"356771","1",18,"00000020210110015258","0000000001"
2021-03-21,R001,"558686","2",1,"00000020210321031238","0000000001"
2021-01-04,R001,"1124360","2",5,"00000020210104014322","0000000001"
2021-04-27,R001,"533079","1",6,"00000020210427021119","0000000001"
2021-02-09,R002,"761286","1",7,"00000020210209016012","0000000002"
2021-06-25,R001,"1419572","1",19,"00000002021062503390","0000000001"
2021-02-10,R004,"1316575","2",6,"00000020210210035097","0000000001"
2021-03-31,R004,"603907","1",14,"00000020210331045418","0000000002"
2021-04-08,R004,"340987","1",5,"00000002021040801337","0000000001"
2021-03-24,R001,"1267153","2",14,"00000020210324011497","0000000001"
2021-01-26,R003,"1116704","2",17,"00000020210126028623","0000000008"
2021-02-03,R003,"675236","2",13,"00000020210203019598","0000000003"
2021-04-30,R001,"1262396","2",12,"00000020210430012490","0000000001"
2021-01-06,R004,"135201","1",12,"00000020210106031356","0000000001"
2021-01-14,R002,"855510","1",15,"00000020210114015682","0000000003"
2021-03-02,R001,"747506","1",10,"00000020210302019630","0000000003"
2021-04-16,R001,"441702","1",3,"00000020210416033920","0000000002"
2021-02-24,R004,"1300360","1",14,"00000020210224085060","0000000001"
2021-03-12,R002,"140453","2",11,"00000020210312016208","0000000012"
2021-02-14,R002,"889863","2",15,"00000020210214118086","0000000001"
2021-02-12,R001,"1243145","2",3,"00000020210212021732","0000000002"
2021-07-12,R001,"1181512","1",11,"00000020210712021162","0000000004"
2021-07-02,R003,"1121279","1",16,"00000020210702032887","0000000003"
2021-03-08,R003,"328331","1",9,"00000020210308014022","0000000001"
2021-07-17,R001,"850022","1",3,"00000020210717046273","0000000001"
2021-04-08,R003,"1333131","2",5,"00000002021040801229","0000000001"
2021-04-29,R002,"234826","2",19,"00000020210429014575","0000000002"
2021-01-26,R003,"1071035","2",7,"00000000020210126079","0000000003"
2021-01-26,R003,"942101","1",3,"00000020210126057614","0000000024"
2021-03-10,R003,"1138615","1",20,"00000020210310037296","0000000001"
2021-06-26,R004,"1330048","1",1,"00000020210626045551","0000000001"
2021-04-22,R002,"1080087","1",2,"00000020210422067889","0000000010"
2021-01-15,R002,"1000994","1",12,"00000020210115027436","0000000002"
2021-04-28,R004,"1123552","1",6,"00000020210428034755","0000000002"
2021-04-14,R002,"933169","1",13,"00000020210414015714","0000000001"
2021-02-19,R004,"463915","1",1,"00000020210219015452","0000000001"
2021-01-31,R002,"893599","1",5,"00000020210131016067","0000000003"
2021-01-26,R001,"536609","1",19,"00000020210126054160","0000000001"
2021-03-08,R003,"1044450","2",18,"00000020210308014038","0000000002"
2021-07-01,R003,"996253","2",15,"00000020210701012448","0000000003"
2021-05-08,R003,"21100","2",16,"00000020210508012028","0000000002"
2021-05-24,R003,"712830","2",4,"00000002021052406604","0000000001"
2021-03-09,R004,"1421018","1",14,"00000020210309044828","0000000004"
2021-03-28,R001,"437068","2",14,"00000020210328011783","0000000003"
2021-06-21,R003,"1326245","1",16,"00000020210621013657","0000000001"
2021-02-11,R002,"198678","2",6,"00000020210211012906","0000000001"
2021-06-10,R004,"1359493","2",6,"00000020210610024100","0000000002"
2021-02-19,R002,"1090270","2",2,"00000020210219018476","0000000004"
2021-02-26,R003,"307277","2",20,"00000020210226085400","0000000001"
2021-07-23,R003,"1082253","1",7,"00000020210723011373","0000000001"
2021-07-08,R001,"954913","1",4,"00000020210708043837","0000000004"
2021-06-26,R003,"818705","1",8,"00000020210626039595","0000000006"
2021-03-01,R001,"803435","2",13,"00000020210301014201","0000000001"
2021-06-11,R001,"744023","1",15,"00000002021061101757","0000000006"
2021-03-21,R002,"689803","2",19,"00000020210321031267","0000000002"
2021-01-09,R002,"1170408","2",6,"00000002021010901235","0000000004"
2021-02-08,R001,"1076070","2",8,"00000020210208071097","0000000002"
2021-03-14,R001,"151225","1",1,"00000020210314027546","0000000001"
2021-06-12,R003,"334428","2",18,"00000020210612062054","0000000004"
2021-03-23,R001,"1216660","1",2,"00000020210323011189","0000000002"
2021-03-09,R001,"137400","2",2,"00000020210309014863","0000000004"
2021-07-09,R003,"892844","2",15,"00000020210709011276","0000000001"
2021-02-01,R003,"813845","2",12,"00000020210201026460","0000000001"
2021-04-21,R003,"534463","1",12,"00000020210421047724","0000000002"
2021-04-08,R004,"788339","2",10,"00000020210408044087","0000000014"
2021-01-20,R004,"439153","1",4,"00000020210120021078","0000000003"
2021-06-01,R003,"721468","2",14,"00000020210601011443","0000000005"
2021-02-08,R004,"1115090","1",2,"00000020210208035690","0000000002"
2021-03-17,R001,"560077","2",8,"00000020210317033770","0000000001"
