"plant","calday","calmonth","billnum","billitem","material","netval","tax","qty","rpa_sat","timestamp"
M006,2021-02-07,202102,907161282,1,1000055256,239.17,47.83,1,287.00,2023-04-10 13:12:10.000
M006,2021-02-07,202102,907161282,2,1000055400,23.33,4.67,1,28.00,2023-04-10 13:12:10.000
M006,2021-02-07,202102,907161282,3,1000055489,4.55,0.45,1,5.00,2023-04-10 13:12:10.000
M006,2021-02-07,202102,907161282,4,1000055510,6.67,1.33,1,8.00,2023-04-10 13:12:10.000
M006,2021-02-07,202102,907161282,5,1000055515,68.33,13.67,1,82.00,2023-04-10 13:12:10.000
M013,2021-02-07,202102,907161283,1,2035854004,1270.00,254.00,1,1524.00,2023-04-10 13:12:10.000
M013,2021-02-07,202102,907161283,2,2035864002,71.67,14.33,1,86.00,2023-04-10 13:12:10.000
M013,2021-02-07,202102,907161283,3,2035868005,272.50,54.50,3,327.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907162627,1,2040689004,80.00,8.00,1,88.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907162705,1,107969217,30.83,6.17,1,37.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907162705,2,107971421,37.50,7.00,1,45.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907162705,3,107971430,19.09,1.91,1,21.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907162705,4,107971481,70.00,7.00,1,77.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907162705,5,107988872,61.82,6.18,2,68.00,2023-04-10 13:12:10.000
M004,2021-02-11,202102,907163380,1,1000074321,823.33,164.67,2,988.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907163541,1,1000013449,17.00,3.00,1,21.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907163541,2,1000013530,323.33,64.67,2,388.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907163541,3,1000013536,60.83,12.17,1,73.00,2023-04-10 13:12:10.000
M003,2021-02-09,202102,907163541,4,1000013537,210.00,21.00,3,231.00,2023-04-10 13:12:10.000
M012,2021-02-15,202102,907164026,1,2034118006,14.17,2.83,1,17.00,2023-04-10 13:12:10.000
M008,2021-02-15,202102,907164034,10,2038435007,70.00,14.00,1,84.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907165018,1,2037757003,3640.83,728.17,1,4369.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907165018,2,2037787001,0.83,0.17,1,1.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907165018,3,2037796004,37.27,3.73,1,41.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907165018,4,2037797001,65.00,13.00,1,78.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907165018,5,2037806001,50.83,10.17,1,61.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907165018,6,2037812001,335.83,67.17,1,403.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907165018,7,2037823001,40.00,8.00,2,48.00,2023-04-10 13:12:10.000
M005,2021-02-11,202102,907165225,1,2039392001,32.50,6.00,1,39.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907165938,1,1000037758,22.00,4.00,1,27.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907165938,2,1000037848,55.45,5.55,1,61.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907165938,3,1000037851,957.50,191.50,1,1149.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907165938,4,1000037940,76.67,15.33,1,92.00,2023-04-10 13:12:10.000
M006,2021-02-15,202102,907165979,1,1000065484,5.83,1.17,1,7.00,2023-04-10 13:12:10.000
M006,2021-02-15,202102,907165987,10,2037329001,89.09,8.91,1,98.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907166010,1,2039151002,46.67,9.33,1,56.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907166010,2,2039177001,26.67,5.33,1,32.00,2023-04-10 13:12:10.000
M003,2021-02-07,202102,907166010,3,2039179001,37.50,7.00,1,45.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907166345,1,107947245,32.50,6.00,1,39.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907166345,2,107947261,731.67,146.33,1,878.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907166345,3,107947376,326.67,65.33,4,392.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907166345,4,107947958,49.17,9.83,1,59.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907167340,1,1000030894,28.33,5.67,1,34.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907167340,2,1000030895,59.17,11.83,1,71.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907167340,3,1000030895,59.17,11.83,1,71.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907167340,4,1000030896,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M003,2021-02-11,202102,907167340,5,1000030896,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M010,2021-02-10,202102,907168442,1,107605923,400.00,80.00,1,480.00,2023-04-10 13:12:10.000
M001,2021-02-14,202102,907168697,1,1000037207,2713.33,542.67,4,3256.00,2023-04-10 13:12:10.000
M001,2021-02-14,202102,907168697,2,1000037380,76.67,15.33,1,92.00,2023-04-10 13:12:10.000
M003,2021-02-08,202102,907168719,1,30600,55.00,11.00,1,66.00,2023-04-10 13:12:10.000
M003,2021-02-08,202102,907168719,2,31171,48.33,9.67,2,58.00,2023-04-10 13:12:10.000
M003,2021-02-08,202102,907168719,3,55239,4119.17,823.83,1,4943.00,2023-04-10 13:12:10.000
M003,2021-02-08,202102,907168719,4,55477,1.67,0.33,1,2.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,1,1000030611,49.17,9.83,1,59.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,2,1000030799,199.17,39.83,1,239.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,3,1000030803,4469.09,446.91,1,4916.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,4,1000030894,28.33,5.67,1,34.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,5,1000030895,118.33,23.67,2,142.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,6,1000030896,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,7,1000030899,376.67,75.33,2,452.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,8,1000030900,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,9,1000030905,154.55,15.45,2,170.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,10,1000031033,256.67,51.33,1,308.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,11,1000031034,48.33,9.67,1,58.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,12,1000031201,37.50,7.00,1,45.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,13,1000031212,283.33,56.67,2,340.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,14,1000031232,153.33,30.67,2,184.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,15,1000031323,71.67,14.33,1,86.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,16,1000031327,87.50,17.00,3,105.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,17,1000031579,108.33,21.67,2,130.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,18,1000031607,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,19,1000031736,117.50,23.00,3,141.00,2023-04-10 13:12:10.000
M010,2021-02-08,202102,907169049,20,1000031814,207.27,20.73,2,228.00,2023-04-10 13:12:10.000
M007,2021-02-16,202102,907169722,10,1000029943,19.17,3.83,1,23.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907175276,1,1000067109,71.67,14.33,1,86.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907175276,2,1000067122,358.33,71.67,2,430.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907175276,3,1000067123,3.33,0.67,1,4.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907175276,4,1000067127,43.33,8.67,2,52.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907175276,5,1000067128,2434.17,486.83,1,2921.00,2023-04-10 13:12:10.000
M006,2021-02-11,202102,907178726,1,1000064819,193.33,38.67,4,232.00,2023-04-10 13:12:10.000
M006,2021-02-11,202102,907178726,2,1000064916,53.33,10.67,1,64.00,2023-04-10 13:12:10.000
M006,2021-02-11,202102,907178726,3,1000064935,40.00,8.00,1,48.00,2023-04-10 13:12:10.000
M006,2021-02-11,202102,907178726,4,1000064948,40.91,4.09,1,45.00,2023-04-10 13:12:10.000
M006,2021-02-11,202102,907178726,5,1000064987,65.00,13.00,2,78.00,2023-04-10 13:12:10.000
M006,2021-02-11,202102,907178726,6,1000064994,82.50,16.00,1,99.00,2023-04-10 13:12:10.000
M006,2021-02-11,202102,907178726,7,1000065130,235.00,47.00,2,282.00,2023-04-10 13:12:10.000
M006,2021-02-11,202102,907178726,8,1000065152,5.00,1.00,1,6.00,2023-04-10 13:12:10.000
M006,2021-02-11,202102,907178726,9,1000065208,285.00,57.00,1,342.00,2023-04-10 13:12:10.000
M006,2021-02-11,202102,907178726,10,1000065216,253.33,50.67,4,304.00,2023-04-10 13:12:10.000
M002,2021-02-08,202102,907178912,1,1000050724,21.82,2.18,1,24.00,2023-04-10 13:12:10.000
M002,2021-02-08,202102,907178912,2,1000050725,370.91,37.09,1,408.00,2023-04-10 13:12:10.000
M002,2021-02-08,202102,907178912,3,1000050726,219.17,43.83,1,263.00,2023-04-10 13:12:10.000
M008,2021-02-08,202102,907181342,1,1000053932,305.00,61.00,1,366.00,2023-04-10 13:12:10.000
M008,2021-02-08,202102,907181342,2,1000053933,71.67,14.33,1,86.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907182364,1,2036270004,137.50,27.00,1,165.00,2023-04-10 13:12:10.000
M005,2021-02-08,202102,907182364,2,2036273001,18.33,3.67,1,22.00,2023-04-10 13:12:10.000
M008,2021-02-10,202102,907183321,1,1000048123,25.00,5.00,1,30.00,2023-04-10 13:12:10.000
M008,2021-02-10,202102,907183321,2,1000048130,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M008,2021-02-10,202102,907183321,3,1000048158,80.00,16.00,3,96.00,2023-04-10 13:12:10.000
M008,2021-02-10,202102,907183347,1,724391,45.83,9.17,1,55.00,2023-04-10 13:12:10.000
M008,2021-02-10,202102,907183347,2,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M008,2021-02-09,202102,907183590,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M007,2021-02-08,202102,907184902,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907185454,1,2035851001,3213.33,642.67,4,3856.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907185454,2,2035851002,65.00,13.00,1,78.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907185454,3,2035854002,25.00,5.00,3,30.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907185454,4,2035862003,341.82,34.18,1,376.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907185454,5,2035866001,280.83,56.17,1,337.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907185454,6,2035870001,290.00,58.00,1,348.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907185454,7,2035873001,545.00,109.00,1,654.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907185454,8,2035873002,70.00,14.00,1,84.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907185454,9,2035878002,65.00,13.00,1,78.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907185454,10,2035880001,177.50,35.50,3,213.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907185454,11,2035884004,237.27,23.73,1,261.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907185454,12,2035890002,1808.33,361.67,1,2170.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907185517,1,55443,28.33,5.67,1,34.00,2023-04-10 13:12:10.000
M005,2021-02-07,202102,907185517,2,55446,20.83,4.17,1,25.00,2023-04-10 13:12:10.000
M008,2021-02-12,202102,907185862,1,1000015302,90.91,9.09,1,100.00,2023-04-10 13:12:10.000
M008,2021-02-12,202102,907185868,10,2035779003,4157.50,831.50,1,4989.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907186607,1,1000054852,68.33,13.67,1,82.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907186607,2,1000054885,136.67,27.33,4,164.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907186607,3,1000054888,615.83,123.17,1,739.00,2023-04-10 13:12:10.000
M013,2021-02-11,202102,907190575,1,1000024933,39.09,3.91,1,43.00,2023-04-10 13:12:10.000
M013,2021-02-11,202102,907190575,2,1000024935,61.67,12.33,1,74.00,2023-04-10 13:12:10.000
M013,2021-02-11,202102,907190575,3,1000025203,190.91,19.09,1,210.00,2023-04-10 13:12:10.000
M013,2021-02-11,202102,907190575,4,1000026095,17.00,3.00,1,21.00,2023-04-10 13:12:10.000
M013,2021-02-11,202102,907190575,5,1000026100,192.50,38.50,3,231.00,2023-04-10 13:12:10.000
M001,2021-02-11,202102,907190594,1,30558,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M005,2021-02-13,202102,907190981,1,1000058243,54.17,10.83,1,65.00,2023-04-10 13:12:10.000
M005,2021-02-13,202102,907190981,2,1000058830,56.67,11.33,1,68.00,2023-04-10 13:12:10.000
M005,2021-02-13,202102,907190981,3,1000058835,153.33,30.67,2,184.00,2023-04-10 13:12:10.000
M005,2021-02-13,202102,907190981,4,1000063560,1.67,0.33,2,2.00,2023-04-10 13:12:10.000
M005,2021-02-13,202102,907190981,5,1000063567,203.33,40.67,1,244.00,2023-04-10 13:12:10.000
M005,2021-02-13,202102,907190981,6,1000063588,39.17,7.83,1,47.00,2023-04-10 13:12:10.000
M005,2021-02-13,202102,907190981,7,1000063880,53.33,10.67,1,64.00,2023-04-10 13:12:10.000
M001,2021-02-10,202102,907192729,1,1000005370,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907192738,10,2037032003,69.17,13.83,1,83.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907193292,1,2039351004,76.36,7.64,1,84.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907193292,2,2039359002,32.50,6.00,1,39.00,2023-04-10 13:12:10.000
M008,2021-02-15,202102,907194050,1,2037469005,39.17,7.83,1,47.00,2023-04-10 13:12:10.000
M008,2021-02-15,202102,907194050,2,2037470003,36.67,7.33,1,44.00,2023-04-10 13:12:10.000
M012,2021-02-10,202102,907194095,1,19758,865.00,173.00,2,1038.00,2023-04-10 13:12:10.000
M012,2021-02-10,202102,907194095,2,20706,10.91,1.09,1,12.00,2023-04-10 13:12:10.000
M013,2021-02-15,202102,907195997,10,1000033094,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M001,2021-02-15,202102,907195998,10,1000070597,616.36,61.64,1,678.00,2023-04-10 13:12:10.000
M004,2021-02-09,202102,907196156,1,107267776,660.91,66.09,1,727.00,2023-04-10 13:12:10.000
M012,2021-02-09,202102,907196165,10,2034656005,41.67,8.33,1,50.00,2023-04-10 13:12:10.000
M004,2021-02-09,202102,907196767,1,2036219001,40.00,8.00,1,48.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907196835,1,1000027229,185.83,37.17,1,223.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907196835,2,1000027284,112.50,22.00,3,135.00,2023-04-10 13:12:10.000
M003,2021-02-10,202102,907196835,3,1000027447,386.67,77.33,1,464.00,2023-04-10 13:12:10.000
M009,2021-02-13,202102,907197190,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M008,2021-02-07,202102,907197804,1,1000034577,966.67,193.33,2,1160.00,2023-04-10 13:12:10.000
M008,2021-02-07,202102,907197804,2,1000034774,372.50,74.50,1,447.00,2023-04-10 13:12:10.000
M008,2021-02-07,202102,907197804,3,1000034778,337.50,67.50,1,405.00,2023-04-10 13:12:10.000
M014,2021-02-11,202102,907198188,1,55204,171.67,34.33,1,206.00,2023-04-10 13:12:10.000
M014,2021-02-11,202102,907198188,2,55414,19.17,3.83,1,23.00,2023-04-10 13:12:10.000
M013,2021-02-11,202102,907198189,1,1000074321,411.67,82.33,1,494.00,2023-04-10 13:12:10.000
M011,2021-02-10,202102,907199836,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M001,2021-02-09,202102,907199905,1,2039119001,20.00,4.00,1,24.00,2023-04-10 13:12:10.000
M001,2021-02-09,202102,907199905,2,2039119006,22.00,4.00,1,27.00,2023-04-10 13:12:10.000
M001,2021-02-09,202102,907199905,3,2039122003,35.00,7.00,1,42.00,2023-04-10 13:12:10.000
M006,2021-02-16,202102,907200908,1,521035,71.67,14.33,1,86.00,2023-04-10 13:12:10.000
M010,2021-02-16,202102,907200916,10,2036149003,71.67,14.33,2,86.00,2023-04-10 13:12:10.000
M001,2021-02-15,202102,907201073,1,19372,320.91,32.09,1,353.00,2023-04-10 13:12:10.000
M001,2021-02-15,202102,907201073,2,34869,153.33,30.67,1,184.00,2023-04-10 13:12:10.000
M014,2021-02-09,202102,907203202,1,7000009745,80.83,16.17,1,97.00,2023-04-10 13:12:10.000
M013,2021-02-12,202102,907203296,1,7000009746,72.73,7.27,1,80.00,2023-04-10 13:12:10.000
M001,2021-02-12,202102,907203602,1,1000043454,85.83,17.17,1,103.00,2023-04-10 13:12:10.000
M009,2021-02-12,202102,907203610,10,2037184003,121.67,24.33,2,146.00,2023-04-10 13:12:10.000
M010,2021-02-07,202102,907203653,1,2486,33.33,6.67,2,40.00,2023-04-10 13:12:10.000
M010,2021-02-07,202102,907203653,2,18452,43.33,8.67,1,52.00,2023-04-10 13:12:10.000
M010,2021-02-07,202102,907203653,3,19380,103.33,20.67,2,124.00,2023-04-10 13:12:10.000
M010,2021-02-07,202102,907203653,4,31171,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M010,2021-02-07,202102,907203653,5,32204,261.82,26.18,4,288.00,2023-04-10 13:12:10.000
M010,2021-02-07,202102,907203653,6,40580,53.33,10.67,1,64.00,2023-04-10 13:12:10.000
M010,2021-02-07,202102,907203653,7,55274,327.50,65.50,3,393.00,2023-04-10 13:12:10.000
M010,2021-02-07,202102,907203653,8,55414,19.17,3.83,1,23.00,2023-04-10 13:12:10.000
M010,2021-02-07,202102,907203653,9,55515,60.83,12.17,1,73.00,2023-04-10 13:12:10.000
M007,2021-02-13,202102,907204347,1,7000009745,242.50,48.50,3,291.00,2023-04-10 13:12:10.000
M002,2021-02-14,202102,907204374,1,1000036914,27.00,5.00,1,33.00,2023-04-10 13:12:10.000
M002,2021-02-14,202102,907204374,2,1000037380,76.67,15.33,1,92.00,2023-04-10 13:12:10.000
M002,2021-02-14,202102,907204374,3,1000037678,41.67,8.33,2,50.00,2023-04-10 13:12:10.000
M008,2021-02-10,202102,907204600,1,2035543005,1015.00,203.00,3,1218.00,2023-04-10 13:12:10.000
M015,2021-02-11,202102,907205285,1,724391,45.83,9.17,1,55.00,2023-04-10 13:12:10.000
M015,2021-02-11,202102,907205285,2,7000009745,161.67,32.33,2,194.00,2023-04-10 13:12:10.000
M010,2021-02-11,202102,907205547,1,2026095002,860.00,172.00,1,1032.00,2023-04-10 13:12:10.000
M010,2021-02-11,202102,907205547,2,2026317003,3496.67,699.33,1,4196.00,2023-04-10 13:12:10.000
M009,2021-02-11,202102,907206125,1,2037243004,51.67,10.33,2,62.00,2023-04-10 13:12:10.000
M009,2021-02-11,202102,907206125,2,2037305002,431.67,86.33,2,518.00,2023-04-10 13:12:10.000
M009,2021-02-11,202102,907206125,3,2037311001,568.18,56.82,1,625.00,2023-04-10 13:12:10.000
M007,2021-02-10,202102,907206226,1,19380,51.67,10.33,1,62.00,2023-04-10 13:12:10.000
M013,2021-02-10,202102,907206674,1,2035327002,189.17,37.83,1,227.00,2023-04-10 13:12:10.000
M013,2021-02-10,202102,907206674,2,2035328001,81.67,16.33,1,98.00,2023-04-10 13:12:10.000
M013,2021-02-10,202102,907206674,3,2035332002,24.17,4.83,1,29.00,2023-04-10 13:12:10.000
M012,2021-02-15,202102,907207638,1,1000029732,948.18,94.82,1,1043.00,2023-04-10 13:12:10.000
M014,2021-02-15,202102,907207647,10,2037213002,25.83,5.17,1,31.00,2023-04-10 13:12:10.000
M014,2021-02-14,202102,907208100,1,1000069309,23.64,2.36,1,26.00,2023-04-10 13:12:10.000
M014,2021-02-14,202102,907208100,2,1000069351,0.83,0.17,1,1.00,2023-04-10 13:12:10.000
M003,2021-02-14,202102,907208101,1,1000024393,12.00,2.00,1,15.00,2023-04-10 13:12:10.000
M003,2021-02-14,202102,907208101,2,1000024478,2227.50,445.50,1,2673.00,2023-04-10 13:12:10.000
M003,2021-02-14,202102,907208101,3,1000024478,2227.50,445.50,1,2673.00,2023-04-10 13:12:10.000
M012,2021-02-12,202102,907209045,1,19372,320.91,32.09,1,353.00,2023-04-10 13:12:10.000
M014,2021-02-11,202102,907210942,1,16183,833.33,166.67,4,1000.00,2023-04-10 13:12:10.000
M003,2021-02-14,202102,907211984,1,1000056214,33.33,6.67,1,40.00,2023-04-10 13:12:10.000
M001,2021-02-13,202102,907213513,1,1000019755,80.00,16.00,1,96.00,2023-04-10 13:12:10.000
M001,2021-02-13,202102,907213513,2,1000019941,256.67,51.33,1,308.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907217813,1,107995642,8.33,1.67,1,10.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907217813,2,107995677,264.55,26.45,3,291.00,2023-04-10 13:12:10.000
M003,2021-02-12,202102,907217813,3,108000846,2676.67,535.33,1,3212.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,1,1000065254,1853.64,185.36,1,2039.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,2,1000065317,10720.00,2144.00,4,12864.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,3,1000065318,8.33,1.67,1,10.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,4,1000065356,180.00,36.00,4,216.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,5,1000065422,12.00,2.00,1,15.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,6,1000065481,36.36,3.64,1,40.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,7,1000065672,21.67,4.33,1,26.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,8,1000065683,30.00,3.00,1,33.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,9,1000065685,76.36,7.64,1,84.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,10,1000065771,63.33,12.67,1,76.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,11,1000065869,74.17,14.83,1,89.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,12,1000065896,2028.33,405.67,1,2434.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,13,1000065999,6.67,1.33,1,8.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,14,1000066007,65.83,13.17,1,79.00,2023-04-10 13:12:10.000
M005,2021-02-12,202102,907223941,15,1000066031,6.36,0.64,1,7.00,2023-04-10 13:12:10.000
M003,2021-02-17,202102,907224944,1,2486,16.67,3.33,1,20.00,2023-04-10 13:12:10.000
M003,2021-02-17,202102,907224944,2,20704,250.00,50.00,3,300.00,2023-04-10 13:12:10.000
M003,2021-02-17,202102,907224944,3,20811,338.33,67.67,1,406.00,2023-04-10 13:12:10.000
M011,2021-02-12,202102,907225074,1,1000020211,1040.00,208.00,3,1248.00,2023-04-10 13:12:10.000
M011,2021-02-12,202102,907225074,2,1000020254,505.00,101.00,3,606.00,2023-04-10 13:12:10.000
M001,2021-02-13,202102,907227037,1,17617,22.00,4.00,1,27.00,2023-04-10 13:12:10.000
